url
http://testsafebrowsing.appspot.com/s/malware.html
http://testsafebrowsing.appspot.com/malware.html
http://www.google.com
http://example.com
https://ngif.newcastle.ac.uk/download-all/Lysimeter%203/Rain%20-%20Monthly%20Total
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_soilmoisture_3_75cm_road
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_4_20cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_10cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_20cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_75cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_2_60cm_usb
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_VWC_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_temp_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/Rain%20-%20Hourly%20Max
https://ngif.newcastle.ac.uk/download-all/Lysimeter%206/Wind%20direction%20(average)
http://testsafebrowsing.appspot.com/s/malware.html
http://testsafebrowsing.appspot.com/malware.html
http://www.google.com
http://example.com
https://ngif.newcastle.ac.uk/download-all/Lysimeter%203/Rain%20-%20Monthly%20Total
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_soilmoisture_3_75cm_road
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_4_20cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_10cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_20cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_75cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_2_60cm_usb
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_VWC_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_temp_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/Rain%20-%20Hourly%20Max
https://ngif.newcastle.ac.uk/download-all/Lysimeter%206/Wind%20direction%20(average)
http://testsafebrowsing.appspot.com/s/malware.html
http://testsafebrowsing.appspot.com/malware.html
http://www.google.com
http://example.com
https://ngif.newcastle.ac.uk/download-all/Lysimeter%203/Rain%20-%20Monthly%20Total
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_soilmoisture_3_75cm_road
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_4_20cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_10cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_20cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_75cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_2_60cm_usb
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_VWC_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_temp_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/Rain%20-%20Hourly%20Max
https://ngif.newcastle.ac.uk/download-all/Lysimeter%206/Wind%20direction%20(average)
http://testsafebrowsing.appspot.com/s/malware.html
http://testsafebrowsing.appspot.com/malware.html
http://www.google.com
http://example.com
https://ngif.newcastle.ac.uk/download-all/Lysimeter%203/Rain%20-%20Monthly%20Total
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_soilmoisture_3_75cm_road
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_4_20cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_10cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_20cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_75cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_2_60cm_usb
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_VWC_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_temp_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/Rain%20-%20Hourly%20Max
https://ngif.newcastle.ac.uk/download-all/Lysimeter%206/Wind%20direction%20(average)
http://testsafebrowsing.appspot.com/s/malware.html
http://testsafebrowsing.appspot.com/malware.html
http://www.google.com
http://example.com
https://ngif.newcastle.ac.uk/download-all/Lysimeter%203/Rain%20-%20Monthly%20Total
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_soilmoisture_3_75cm_road
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_4_20cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_10cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_EC_20cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_100cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/A_SoilVUE_temp_75cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_2_60cm_usb
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_5TE_temperature_5_60cm_in
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_VWC_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/B_SoilVUE_temp_60cm
https://ngif.newcastle.ac.uk/download-all/Lysimeter%204/Rain%20-%20Hourly%20Max
https://ngif.newcastle.ac.uk/download-all/Lysimeter%206/Wind%20direction%20(average)
0--m.homes
0-00.s3xzbkjthx.repl.co
0-0nlinebanking-rbc-verify-details.weebly.com
0-1.netlify.app
0-15e.com
0-18.info
0-1du.com
0-252.com
0-52-21.feuerwehr-grossalmerode.de
0-52-22.feuerwehr-grossalmerode.de
0-52-23.feuerwehr-grossalmerode.de
0-53-50.feuerwehr-grossalmerode.de
0-53-53.feuerwehr-grossalmerode.de
0-53-55.feuerwehr-grossalmerode.de
0-53-57.feuerwehr-grossalmerode.de
0-54-03.feuerwehr-grossalmerode.de
0-54-06.feuerwehr-grossalmerode.de
0-54-07.feuerwehr-grossalmerode.de
0-54-57.feuerwehr-grossalmerode.de
0-55-01.feuerwehr-grossalmerode.de
0-55-02.feuerwehr-grossalmerode.de
0-55-03.feuerwehr-grossalmerode.de
0-55-04.feuerwehr-grossalmerode.de
0-55-12.feuerwehr-grossalmerode.de
0-55-13.feuerwehr-grossalmerode.de
0-55-14.feuerwehr-grossalmerode.de
0-55-15.feuerwehr-grossalmerode.de
0-9---9i90ii9uj9ij8ihj.000webhostapp.com
0-98.com
0-9c.com
0-9d.com
0-a2.com
0-amazon.weebly.com
0-assist-protect.cf
0-assist-protect.tk
0-auth.live
0-b3.world
0-b5.weebly.com
0-c4.weebly.com
0-db.se.ke
0-delonecu.from-al.com
0-eedebtu.xyz
0-erorr.000webhostapp.com
0-f1.weebly.com
0-f6.weebly.com
0-fudousan.com
0-go.com
0-infosecure.dns04.com
0-kj.se.ke
0-log0mygov-au.netlify.app
0-mtbveirfy0b.edns.biz
0-mtbveirfyob.edns.biz
0-myarvest.ygto.com
0-spk.de?i=96607&h=l580EObL$
0-sxsrf5aliczsbuwdygpuztoceb2flbou.weebly.com
0-usps.com
0-zdfsu-cgel-iweo-rg-e511.vercel.app
0.157.125.34.bc.googleusercontent.comb1fc15ce15ccf6f572f4777fb87deedetection/loginsrfwa/=wsignin10rpsnv=13ct=1600665864rver=7067370wp=MBI_SSLwreply=$
0.157.125.34.bc.googleusercontent.comb1fc15ce15ccf6f572f4777fb87deedetection/loginsrfwa/=wsignin10rpsnv=13ct=1600665864rver=7067370wp=MBI_SSLwreply=?
